Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2019-05-13,Single Overhead Triceps Extension,Triceps,5.0,8,,,
2019-05-13,Single Overhead Triceps Extension,Triceps,0.0,0,,,
2019-05-14,Romanian Deadlift,Hamstrings,65.0,12,,,
2019-05-14,Romanian Deadlift,Hamstrings,65.0,12,,,
2019-05-14,Romanian Deadlift,Hamstrings,65.0,12,,,
2019-05-14,Romanian Deadlift,Hamstrings,65.0,12,,,
2019-05-14,Barbell Bench Press,Chest,45.0,12,,,
2019-05-14,Barbell Bench Press,Chest,45.0,12,,,
2019-05-14,Barbell Bench Press,Chest,45.0,12,,,
2019-05-14,Barbell Bench Press,Chest,45.0,12,,,
2019-05-14,Shield Chinups,Back,0.0,5,,,
2019-05-14,Shield Chinups,Back,0.0,5,,,
2019-05-14,Shield Chinups,Back,0.0,5,,,
2019-05-14,Shield Chinups,Back,0.0,5,,,
2019-05-14,Barbell Front Squat,Quads,65.0,12,,,
2019-05-14,Barbell Front Squat,Quads,65.0,12,,,
2019-05-14,Barbell Front Squat,Quads,65.0,12,,,
2019-05-14,Barbell Front Squat,Quads,65.0,12,,,
2019-05-14,Sitting Military Press,Shoulders,5.0,12,,,
2019-05-14,Sitting Military Press,Shoulders,5.0,12,,,
2019-05-14,Sitting Military Press,Shoulders,5.0,12,,,
2019-05-14,Sitting Military Press,Shoulders,5.0,12,,,
2019-05-14,Barbell Rows,Back,35.0,12,,,
2019-05-14,Barbell Rows,Back,35.0,12,,,
2019-05-14,Barbell Rows,Back,35.0,12,,,
2019-05-14,Barbell Rows,Back,35.0,12,,,
2019-05-15,Romanian Deadlift,Hamstrings,45.0,12,,,
2019-05-15,Romanian Deadlift,Hamstrings,75.0,12,,,
2019-05-15,Romanian Deadlift,Hamstrings,75.0,12,,,
2019-05-15,Barbell Bench Press,Chest,45.0,12,,,
2019-05-15,Barbell Bench Press,Chest,65.0,12,,,
2019-05-15,Shield Chinups,Back,0.0,6,,,
2019-05-15,Shield Chinups,Back,0.0,6,,,
2019-05-15,Shield Chinups,Back,0.0,6,,,
2019-05-15,Barbell Front Squat,Quads,75.0,12,,,
2019-05-15,Barbell Front Squat,Quads,75.0,10,,,
2019-05-15,Barbell Front Squat,Quads,75.0,11,,,
2019-05-15,Barbell Shoulder Press,Shoulders,25.0,12,,,
2019-05-15,Barbell Shoulder Press,Shoulders,25.0,12,,,
2019-05-15,Barbell Shoulder Press,Shoulders,25.0,12,,,
2019-05-15,Barbell Rows,Back,35.0,12,,,
2019-05-15,Barbell Rows,Back,35.0,12,,,
2019-05-15,Barbell Rows,Back,35.0,12,,,
2019-05-15,Barbell Bench Press,Chest,65.0,12,,,
2019-05-17,Sumo Deadlift,Hamstrings,75.0,10,,,
2019-05-17,Sumo Deadlift,Hamstrings,95.0,10,,,
2019-05-17,Sumo Deadlift,Hamstrings,95.0,10,,,
2019-05-17,Barbell Bench Press,Chest,75.0,10,,,
2019-05-17,Barbell Bench Press,Chest,95.0,10,,,
2019-05-17,Barbell Bench Press,Chest,95.0,10,,,
2019-05-17,Barbell Front Squat,Quads,75.0,10,,,
2019-05-17,Barbell Front Squat,Quads,95.0,8,,,
2019-05-17,Concentration Curl,Biceps,15.0,12,,,
2019-05-17,Concentration Curl,Biceps,15.0,10,,,
2019-05-17,Sit Ups,Abs,10.0,10,,,
2019-05-17,Sit Ups,Abs,10.0,10,,,
2019-05-17,Russian Twists,Abs,15.0,10,,,
2019-05-17,Russian Twists,Abs,15.0,10,,,
2019-05-17,Lying Leg Raises,Abs,0.0,5,,,
2019-05-17,Lying Leg Raises,Abs,0.0,5,,,
2019-05-20,Romanian Deadlift,Hamstrings,75.0,12,,,
2019-05-20,Romanian Deadlift,Hamstrings,95.0,12,,,
2019-05-20,Romanian Deadlift,Hamstrings,105.0,9,,,
2019-05-20,Barbell Bench Press,Chest,95.0,12,,,
2019-05-20,Barbell Bench Press,Chest,95.0,12,,,
2019-05-20,Barbell Bench Press,Chest,95.0,10,,,
2019-05-20,Shield Chinups,Back,0.0,7,,,
2019-05-20,Shield Chinups,Back,0.0,6,,,
2019-05-20,Shield Chinups,Back,0.0,6,,,
2019-05-20,Barbell Front Squat,Quads,95.0,12,,,
2019-05-20,Barbell Front Squat,Quads,95.0,10,,,
2019-05-20,Barbell Front Squat,Quads,75.0,12,,,
2019-05-20,Barbell Shoulder Press,Shoulders,45.0,12,,,
2019-05-20,Barbell Shoulder Press,Shoulders,45.0,12,,,
2019-05-20,Barbell Shoulder Press,Shoulders,45.0,12,,,
2019-05-20,Barbell Rows,Back,45.0,12,,,
2019-05-20,Barbell Rows,Back,55.0,12,,,
2019-05-20,Barbell Rows,Back,55.0,12,,,
2019-05-22,Romanian Deadlift,Hamstrings,95.0,12,,,
2019-05-22,Romanian Deadlift,Hamstrings,95.0,10,,,
2019-05-22,Romanian Deadlift,Hamstrings,95.0,9,,,
2019-05-22,Barbell Bench Press,Chest,95.0,12,,,
2019-05-22,Barbell Bench Press,Chest,95.0,12,,,
2019-05-22,Barbell Bench Press,Chest,95.0,12,,,
2019-05-22,Shield Chinups,Back,0.0,6,,,
2019-05-22,Shield Chinups,Back,0.0,6,,,
2019-05-22,Shield Chinups,Back,0.0,6,,,
2019-05-22,Barbell Front Squat,Quads,85.0,12,,,
2019-05-22,Barbell Front Squat,Quads,85.0,12,,,
2019-05-22,Barbell Front Squat,Quads,85.0,12,,,
2019-05-22,Barbell Shoulder Press,Shoulders,50.0,12,,,
2019-05-22,Barbell Shoulder Press,Shoulders,50.0,12,,,
2019-05-22,Barbell Shoulder Press,Shoulders,50.0,10,,,
2019-05-22,Barbell Rows,Back,55.0,12,,,
2019-05-22,Barbell Rows,Back,55.0,12,,,
2019-05-22,Barbell Rows,Back,55.0,12,,,
2019-05-24,Sumo Deadlift,Hamstrings,85.0,12,,,
2019-05-24,Sumo Deadlift,Hamstrings,85.0,11,,,
2019-05-24,Sumo Deadlift,Hamstrings,85.0,11,,,
2019-05-24,Barbell Bench Press,Chest,85.0,12,,,
2019-05-24,Barbell Bench Press,Chest,85.0,12,,,
2019-05-24,Barbell Bench Press,Chest,85.0,11,,,
2019-05-24,Reverse Grip Bent Over Rows,Back,55.0,11,,,
2019-05-24,Reverse Grip Bent Over Rows,Back,55.0,11,,,
2019-05-24,Reverse Grip Bent Over Rows,Back,55.0,10,,,
2019-05-24,Barbell Back Squat,Quads,85.0,12,,,
2019-05-24,Barbell Back Squat,Quads,85.0,12,,,
2019-05-24,Barbell Back Squat,Quads,85.0,12,,,
2019-05-24,Barbell Incline Press,Chest,55.0,12,,,
2019-05-24,Barbell Incline Press,Chest,55.0,12,,,
2019-05-24,Barbell Incline Press,Chest,55.0,12,,,
2019-05-24,Narrow Pullup,Back,0.0,5,,,
2019-05-24,Narrow Pullup,Back,0.0,5,,,
2019-05-24,Narrow Pullup,Back,0.0,5,,,
2019-05-28,Romanian Deadlift,Hamstrings,95.0,12,,,
2019-05-28,Romanian Deadlift,Hamstrings,95.0,12,,,
2019-05-28,Romanian Deadlift,Hamstrings,95.0,12,,,
2019-05-28,Barbell Bench Press,Chest,95.0,12,,,
2019-05-28,Barbell Bench Press,Chest,95.0,12,,,
2019-05-28,Barbell Bench Press,Chest,95.0,12,,,
2019-05-28,Shield Chinups,Back,0.0,6,,,
2019-05-28,Shield Chinups,Back,0.0,6,,,
2019-05-28,Shield Chinups,Back,0.0,6,,,
2019-05-28,Barbell Front Squat,Quads,95.0,12,,,
2019-05-28,Barbell Front Squat,Quads,95.0,10,,,
2019-05-28,Barbell Front Squat,Quads,95.0,9,,,
2019-05-28,Barbell Shoulder Press,Shoulders,50.0,12,,,
2019-05-28,Barbell Shoulder Press,Shoulders,50.0,12,,,
2019-05-28,Barbell Shoulder Press,Shoulders,50.0,12,,,
2019-05-28,Barbell Rows,Back,60.0,12,,,
2019-05-28,Barbell Rows,Back,60.0,12,,,
2019-05-28,Barbell Rows,Back,60.0,12,,,
2019-05-29,Sumo Deadlift,Hamstrings,95.0,12,,,
2019-05-29,Sumo Deadlift,Hamstrings,95.0,12,,,
2019-05-29,Sumo Deadlift,Hamstrings,95.0,12,,,
2019-05-29,Close Grip Barbell Bench Press,Chest,95.0,10,,,
2019-05-29,Close Grip Barbell Bench Press,Chest,95.0,10,,,
2019-05-29,Close Grip Barbell Bench Press,Chest,95.0,8,,,
2019-05-29,Reverse Grip Bent Over Rows,Back,55.0,12,,,
2019-05-29,Reverse Grip Bent Over Rows,Back,55.0,12,,,
2019-05-29,Reverse Grip Bent Over Rows,Back,55.0,12,,,
2019-05-29,Barbell Back Squat,Quads,95.0,12,,,
2019-05-29,Barbell Back Squat,Quads,95.0,12,,,
2019-05-29,Barbell Back Squat,Quads,95.0,12,,,
2019-05-29,Narrow Pullup,Back,0.0,5,,,
2019-05-29,Narrow Pullup,Back,0.0,5,,,
2019-05-29,Narrow Pullup,Back,0.0,5,,,
2019-05-29,Barbell Incline Press,Chest,55.0,12,,,
2019-05-29,Barbell Incline Press,Chest,55.0,12,,,
2019-05-29,Barbell Incline Press,Chest,55.0,12,,,
2019-06-04,Romanian Deadlift,Hamstrings,65.0,18,,,
2019-06-04,Romanian Deadlift,Hamstrings,65.0,18,,,
2019-06-04,Romanian Deadlift,Hamstrings,65.0,18,,,
2019-06-04,Close Grip Barbell Bench Press,Chest,65.0,18,,,
2019-06-04,Close Grip Barbell Bench Press,Chest,65.0,18,,,
2019-06-04,Close Grip Barbell Bench Press,Chest,65.0,14,,,
2019-06-04,Reverse Grip Bent Over Rows,Back,55.0,15,,,
2019-06-04,Reverse Grip Bent Over Rows,Back,55.0,15,,,
2019-06-04,Reverse Grip Bent Over Rows,Back,55.0,15,,,
2019-06-04,Barbell Back Squat,Quads,65.0,15,,,
2019-06-04,Barbell Back Squat,Quads,65.0,15,,,
2019-06-04,Barbell Back Squat,Quads,65.0,15,,,
2019-06-04,Barbell Incline Press,Chest,55.0,18,,,
2019-06-04,Barbell Incline Press,Chest,55.0,18,,,
2019-06-04,Barbell Incline Press,Chest,55.0,15,,,
2019-06-04,Narrow Pullup,Back,0.0,5,,,
2019-06-04,Narrow Pullup,Back,0.0,5,,,
2019-06-04,Narrow Pullup,Back,0.0,5,,,
2019-06-05,Romanian Deadlift,Hamstrings,75.0,18,,,
2019-06-05,Romanian Deadlift,Hamstrings,75.0,16,,,
2019-06-05,Romanian Deadlift,Hamstrings,75.0,13,,,
2019-06-05,Barbell Bench Press,Chest,95.0,15,,,
2019-06-05,Barbell Bench Press,Chest,75.0,18,,,
2019-06-05,Barbell Bench Press,Chest,75.0,16,,,
2019-06-05,Shield Chinups,Back,0.0,6,,,
2019-06-05,Shield Chinups,Back,0.0,6,,,
2019-06-05,Shield Chinups,Back,0.0,6,,,
2019-06-05,Barbell Front Squat,Quads,75.0,16,,,
2019-06-05,Barbell Front Squat,Quads,75.0,15,,,
2019-06-05,Barbell Front Squat,Quads,65.0,15,,,
2019-06-05,Barbell Shoulder Press,Shoulders,45.0,15,,,
2019-06-05,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-05,Barbell Shoulder Press,Shoulders,35.0,16,,,
2019-06-05,Barbell Rows,Back,55.0,18,,,
2019-06-05,Barbell Rows,Back,55.0,18,,,
2019-06-05,Barbell Rows,Back,55.0,18,,,
2019-06-07,Sumo Deadlift,Hamstrings,65.0,18,,,
2019-06-07,Sumo Deadlift,Hamstrings,75.0,18,,,
2019-06-07,Sumo Deadlift,Hamstrings,75.0,18,,,
2019-06-07,Close Grip Barbell Bench Press,Chest,65.0,18,,,
2019-06-07,Close Grip Barbell Bench Press,Chest,65.0,18,,,
2019-06-07,Close Grip Barbell Bench Press,Chest,65.0,18,,,
2019-06-07,Reverse Grip Bent Over Rows,Back,55.0,18,,,
2019-06-07,Reverse Grip Bent Over Rows,Back,55.0,18,,,
2019-06-07,Reverse Grip Bent Over Rows,Back,55.0,15,,,
2019-06-07,Barbell Back Squat,Quads,65.0,18,,,
2019-06-07,Barbell Back Squat,Quads,65.0,18,,,
2019-06-07,Barbell Back Squat,Quads,65.0,15,,,
2019-06-07,Barbell Incline Press,Chest,55.0,18,,,
2019-06-07,Barbell Incline Press,Chest,55.0,18,,,
2019-06-07,Barbell Incline Press,Chest,55.0,15,,,
2019-06-07,Narrow Pullup,Back,0.0,5,,,
2019-06-07,Narrow Pullup,Back,0.0,5,,,
2019-06-07,Narrow Pullup,Back,0.0,5,,,
2019-06-10,Romanian Deadlift,Hamstrings,75.0,18,,,
2019-06-10,Romanian Deadlift,Hamstrings,75.0,17,,,
2019-06-10,Romanian Deadlift,Hamstrings,75.0,15,,,
2019-06-10,Barbell Bench Press,Chest,80.0,18,,,
2019-06-10,Barbell Bench Press,Chest,80.0,18,,,
2019-06-10,Barbell Bench Press,Chest,80.0,15,,,
2019-06-10,Shield Chinups,Back,0.0,7,,,
2019-06-10,Shield Chinups,Back,0.0,6,,,
2019-06-10,Shield Chinups,Back,0.0,6,,,
2019-06-10,Barbell Front Squat,Quads,70.0,15,,,
2019-06-10,Barbell Front Squat,Quads,65.0,14,,,
2019-06-10,Barbell Front Squat,Quads,65.0,10,,,
2019-06-10,Barbell Shoulder Press,Shoulders,40.0,18,,,
2019-06-10,Barbell Shoulder Press,Shoulders,40.0,16,,,
2019-06-10,Barbell Shoulder Press,Shoulders,35.0,15,,,
2019-06-10,Barbell Rows,Back,60.0,18,,,
2019-06-10,Barbell Rows,Back,60.0,18,,,
2019-06-10,Barbell Rows,Back,60.0,18,,,
2019-06-12,Sumo Deadlift,Hamstrings,80.0,18,,,
2019-06-12,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-12,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-12,Close Grip Barbell Bench Press,Chest,70.0,18,,,
2019-06-12,Close Grip Barbell Bench Press,Chest,70.0,18,,,
2019-06-12,Close Grip Barbell Bench Press,Chest,70.0,18,,,
2019-06-12,Reverse Grip Bent Over Rows,Back,45.0,18,,,
2019-06-12,Reverse Grip Bent Over Rows,Back,55.0,18,,,
2019-06-12,Reverse Grip Bent Over Rows,Back,55.0,16,,,
2019-06-12,Barbell Back Squat,Quads,65.0,18,,,
2019-06-12,Barbell Back Squat,Quads,65.0,18,,,
2019-06-12,Barbell Back Squat,Quads,65.0,18,,,
2019-06-12,Barbell Incline Press,Chest,55.0,18,,,
2019-06-12,Barbell Incline Press,Chest,55.0,18,,,
2019-06-12,Barbell Incline Press,Chest,55.0,18,,,
2019-06-12,Narrow Pullup,Back,0.0,6,,,
2019-06-12,Narrow Pullup,Back,0.0,6,,,
2019-06-12,Narrow Pullup,Back,0.0,6,,,
2019-06-13,Glute Bridge,Hamstrings,0.0,10,,,
2019-06-13,Plank 1:00,Abs,0.0,1,,,
2019-06-13,Cross Chest Hammer Curl,Biceps,15.0,10,,,
2019-06-13,Lying Leg Raises,Abs,0.0,8,,,
2019-06-13,Single Leg Calf Raises,Calves,50.0,18,,,
2019-06-13,Russian Twists,Abs,15.0,12,,,
2019-06-13,Standing Dumbbell Curl,Biceps,15.0,12,,,
2019-06-13,Sit Ups,Abs,10.0,12,,,
2019-06-13,Sit Ups,Abs,10.0,10,,,
2019-06-13,Standing Dumbbell Curl,Biceps,15.0,12,,,
2019-06-13,Russian Twists,Abs,15.0,12,,,
2019-06-13,Single Leg Calf Raises,Calves,50.0,18,,,
2019-06-13,Lying Leg Raises,Abs,0.0,10,,,
2019-06-13,Cross Chest Hammer Curl,Biceps,15.0,10,,,
2019-06-13,Plank 1:00,Abs,0.0,1,,,
2019-06-13,Glute Bridge,Hamstrings,0.0,10,,,
2019-06-14,Romanian Deadlift,Hamstrings,75.0,18,,,
2019-06-14,Romanian Deadlift,Hamstrings,75.0,18,,,
2019-06-14,Romanian Deadlift,Hamstrings,75.0,18,,,
2019-06-14,Barbell Bench Press,Chest,75.0,18,,,
2019-06-14,Barbell Bench Press,Chest,75.0,18,,,
2019-06-14,Barbell Bench Press,Chest,75.0,18,,,
2019-06-14,Shield Chinups,Back,0.0,6,,,
2019-06-14,Shield Chinups,Back,0.0,6,,,
2019-06-14,Shield Chinups,Back,0.0,6,,,
2019-06-14,Barbell Front Squat,Quads,65.0,18,,,
2019-06-14,Barbell Front Squat,Quads,65.0,18,,,
2019-06-14,Barbell Front Squat,Quads,65.0,12,,,
2019-06-14,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-14,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-14,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-14,Rear Delt Fly,Shoulders,10.0,12,,,
2019-06-14,Rear Delt Fly,Shoulders,5.0,18,,,
2019-06-14,Rear Delt Fly,Shoulders,5.0,18,,,
2019-06-17,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-17,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-17,Sumo Deadlift,Hamstrings,85.0,16,,,
2019-06-17,Barbell Bench Press,Chest,80.0,18,,,
2019-06-17,Barbell Bench Press,Chest,80.0,16,,,
2019-06-17,Barbell Bench Press,Chest,80.0,15,,,
2019-06-17,Reverse Grip Bent Over Rows,Back,50.0,18,,,
2019-06-17,Reverse Grip Bent Over Rows,Back,50.0,18,,,
2019-06-17,Reverse Grip Bent Over Rows,Back,50.0,18,,,
2019-06-17,Barbell Back Squat,Quads,70.0,17,,,
2019-06-17,Barbell Back Squat,Quads,70.0,15,,,
2019-06-17,Barbell Back Squat,Quads,70.0,15,,,
2019-06-17,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-17,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-17,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-17,Narrow Pullup,Back,0.0,7,,,
2019-06-17,Narrow Pullup,Back,0.0,6,,,
2019-06-17,Narrow Pullup,Back,0.0,4,,,
2019-06-18,Sit Ups,Abs,10.0,12,,,
2019-06-18,Plank Knee Raises,Abs,0.0,12,,,
2019-06-18,Russian Twists,Abs,10.0,12,,,
2019-06-18,Up Downs,Abs,0.0,10,,,
2019-06-18,Dumbbell Lunges,Quads,30.0,10,,,
2019-06-18,Single Leg Calf Raises,Calves,50.0,12,,,
2019-06-18,Chin Ups,Back,0.0,8,,,
2019-06-18,Sit Ups,Abs,10.0,12,,,
2019-06-18,Plank Knee Raises,Abs,0.0,12,,,
2019-06-18,Russian Twists,Abs,10.0,12,,,
2019-06-18,Up Downs,Abs,0.0,10,,,
2019-06-18,Dumbbell Lunges,Quads,30.0,10,,,
2019-06-18,Single Leg Calf Raises,Calves,50.0,12,,,
2019-06-18,Chin Ups,Back,0.0,8,,,
2019-06-19,Romanian Deadlift,Hamstrings,75.0,15,,,
2019-06-19,Romanian Deadlift,Hamstrings,75.0,15,,,
2019-06-19,Romanian Deadlift,Hamstrings,75.0,15,,,
2019-06-19,Barbell Bench Press,Chest,75.0,18,,,
2019-06-19,Barbell Bench Press,Chest,75.0,16,,,
2019-06-19,Barbell Bench Press,Chest,75.0,15,,,
2019-06-19,Barbell Bench Press,Chest,75.0,15,,,
2019-06-19,Barbell Front Squat,Quads,65.0,15,,,
2019-06-19,Barbell Front Squat,Quads,65.0,12,,,
2019-06-19,Barbell Front Squat,Quads,65.0,10,,,
2019-06-19,Romanian Deadlift,Hamstrings,75.0,10,,,
2019-06-19,Pull Up,Back,0.0,8,,,
2019-06-19,Pull Up,Back,0.0,7,,,
2019-06-19,Pull Up,Back,0.0,5,,,
2019-06-21,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-21,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-21,Sumo Deadlift,Hamstrings,85.0,18,,,
2019-06-21,Barbell Bench Press,Chest,80.0,18,,,
2019-06-21,Barbell Bench Press,Chest,80.0,18,,,
2019-06-21,Barbell Bench Press,Chest,80.0,18,,,
2019-06-21,Reverse Grip Bent Over Rows,Back,55.0,17,,,
2019-06-21,Reverse Grip Bent Over Rows,Back,55.0,15,,,
2019-06-21,Reverse Grip Bent Over Rows,Back,50.0,18,,,
2019-06-21,Barbell Back Squat,Quads,70.0,16,,,
2019-06-21,Barbell Back Squat,Quads,70.0,16,,,
2019-06-21,Barbell Back Squat,Quads,70.0,18,,,
2019-06-21,Barbell Shoulder Press,Shoulders,35.0,18,,,
2019-06-21,Barbell Shoulder Press,Shoulders,40.0,18,,,
2019-06-21,Barbell Shoulder Press,Shoulders,40.0,18,,,
2019-06-21,Narrow Pullup,Back,0.0,6,,,
2019-06-21,Narrow Pullup,Back,0.0,6,,,
2019-06-21,Narrow Pullup,Back,0.0,6,,,
2019-06-24,Barbell Shoulder Reverse Grip Press,Shoulders,45.0,12,,,
2019-06-24,Barbell Shoulder Reverse Grip Press,Shoulders,45.0,12,,,
2019-06-24,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-06-24,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-06-24,Sumo Deadlift,Hamstrings,105.0,10,,,
2019-06-24,Sumo Deadlift,Hamstrings,105.0,10,,,
2019-06-24,Barbell Bench Press,Chest,100.0,12,,,
2019-06-24,Barbell Bench Press,Chest,100.0,12,,,
2019-06-24,Barbell Bench Press,Chest,100.0,10,,,
2019-06-24,Barbell Bench Press,Chest,100.0,10,,,
2019-06-24,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-06-24,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-06-24,Reverse Grip Bent Over Rows,Back,65.0,10,,,
2019-06-24,Reverse Grip Bent Over Rows,Back,65.0,10,,,
2019-06-24,Barbell Split Squat,Quads,45.0,12,,,
2019-06-24,Barbell Split Squat,Quads,45.0,12,,,
2019-06-24,Barbell Split Squat,Quads,45.0,10,,,
2019-06-24,Barbell Split Squat,Quads,45.0,10,,,
2019-06-24,EZ Bar Curls,Biceps,45.0,10,,,
2019-06-24,EZ Bar Curls,Biceps,45.0,10,,,
2019-06-25,Burpees - Pushup,Cardio,0.0,15,,,
2019-06-25,Burpees - Pushup,Cardio,0.0,15,,,
2019-06-25,Sit Ups,Abs,10.0,12,,,
2019-06-25,Sit Ups,Abs,10.0,12,,,
2019-06-25,Russian Twists,Abs,10.0,12,,,
2019-06-25,Russian Twists,Abs,10.0,12,,,
2019-06-25,Single Leg Calf Raises,Calves,50.0,15,,,
2019-06-25,Single Leg Calf Raises,Calves,50.0,15,,,
2019-06-25,Burpees - Pushup,Cardio,0.0,15,,,
2019-06-25,Sit Ups,Abs,10.0,12,,,
2019-06-25,Russian Twists,Abs,10.0,12,,,
2019-06-25,Single Leg Calf Raises,Calves,50.0,15,,,
2019-06-26,Face Cable Pull,Shoulders,30.0,12,,,
2019-06-26,Face Cable Pull,Shoulders,33.0,12,,,
2019-06-26,Romanian Deadlift,Hamstrings,95.0,11,,,
2019-06-26,Romanian Deadlift,Hamstrings,95.0,9,,,
2019-06-26,Romanian Deadlift,Hamstrings,90.0,10,,,
2019-06-26,Romanian Deadlift,Hamstrings,90.0,9,,,
2019-06-26,Barbell Incline Press,Chest,75.0,12,,,
2019-06-26,Barbell Incline Press,Chest,75.0,12,,,
2019-06-26,Barbell Incline Press,Chest,75.0,9,,,
2019-06-26,Barbell Incline Press,Chest,75.0,8,,,
2019-06-26,Chin Ups,Back,0.0,8,,,
2019-06-26,Chin Ups,Back,0.0,7,,,
2019-06-26,Chin Ups,Back,0.0,6,,,
2019-06-26,Chin Ups,Back,0.0,6,,,
2019-06-26,Barbell Front Squat,Quads,75.0,10,,,
2019-06-26,Barbell Front Squat,Quads,75.0,10,,,
2019-06-26,Barbell Front Squat,Quads,75.0,9,,,
2019-06-26,Barbell Front Squat,Quads,75.0,9,,,
2019-06-26,Reverse EZ Bar Curls,Biceps,35.0,12,,,
2019-06-26,Reverse EZ Bar Curls,Biceps,35.0,12,,,
2019-06-27,Bicep Triggers,Triggers,0.0,15,,,
2019-06-27,Shoulder Triggers,Triggers,0.0,15,,,
2019-06-27,Back Triggers,Triggers,0.0,15,,,
2019-06-27,Chest Triggers,Triggers,0.0,15,,,
2019-06-27,Sit Ups,Abs,10.0,12,,,
2019-06-27,Sit Ups,Abs,10.0,12,,,
2019-06-27,Sit Ups,Abs,10.0,12,,,
2019-06-27,Russian Twists,Abs,10.0,12,,,
2019-06-27,Russian Twists,Abs,10.0,12,,,
2019-06-27,Russian Twists,Abs,10.0,12,,,
2019-06-28,Barbell Shoulder Reverse Grip Press,Shoulders,55.0,12,,,
2019-06-28,Barbell Shoulder Reverse Grip Press,Shoulders,55.0,12,,,
2019-06-28,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-06-28,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-06-28,Sumo Deadlift,Hamstrings,105.0,11,,,
2019-06-28,Sumo Deadlift,Hamstrings,105.0,10,,,
2019-06-28,Barbell Bench Press,Chest,100.0,12,,,
2019-06-28,Barbell Bench Press,Chest,100.0,12,,,
2019-06-28,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-06-28,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-06-28,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-06-28,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-06-28,Barbell Split Squat,Quads,45.0,12,,,
2019-06-28,Barbell Split Squat,Quads,45.0,12,,,
2019-06-28,Barbell Split Squat,Quads,45.0,12,,,
2019-06-28,Barbell Split Squat,Quads,45.0,12,,,
2019-06-28,EZ Bar Curls,Biceps,45.0,12,,,
2019-06-28,EZ Bar Curls,Biceps,45.0,12,,,
2019-06-28,Barbell Bench Press,Chest,100.0,12,,,
2019-06-28,Barbell Bench Press,Chest,100.0,12,,,
2019-06-29,Bicep Triggers,Triggers,0.0,15,,,
2019-06-29,Shoulder Triggers,Triggers,0.0,15,,,
2019-06-29,Back Triggers,Triggers,0.0,15,,,
2019-06-29,Chest Triggers,Triggers,0.0,15,,,
2019-06-29,Chest Triggers,Triggers,0.0,15,,,
2019-06-29,Bicep Triggers,Triggers,0.0,15,,,
2019-06-29,Shoulder Triggers,Triggers,0.0,15,,,
2019-06-29,Back Triggers,Triggers,0.0,15,,,
2019-06-29,Bicep Triggers,Triggers,0.0,15,,,
2019-06-29,Shoulder Triggers,Triggers,0.0,15,,,
2019-06-29,Back Triggers,Triggers,0.0,15,,,
2019-06-29,Chest Triggers,Triggers,0.0,15,,,
2019-06-30,Bicep Triggers,Triggers,0.0,15,,,
2019-06-30,Shoulder Triggers,Triggers,0.0,15,,,
2019-06-30,Back Triggers,Triggers,0.0,15,,,
2019-06-30,Chest Triggers,Triggers,0.0,15,,,
2019-06-30,Bicep Triggers,Triggers,0.0,15,,,
2019-06-30,Shoulder Triggers,Triggers,0.0,15,,,
2019-06-30,Back Triggers,Triggers,0.0,15,,,
2019-06-30,Chest Triggers,Triggers,0.0,15,,,
2019-07-01,Barbell Shoulder Reverse Grip Press,Shoulders,60.0,12,,,
2019-07-01,Barbell Shoulder Reverse Grip Press,Shoulders,60.0,12,,,
2019-07-01,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-07-01,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-07-01,Sumo Deadlift,Hamstrings,105.0,12,,,
2019-07-01,Sumo Deadlift,Hamstrings,105.0,11,,,
2019-07-01,Barbell Bench Press,Chest,105.0,12,,,
2019-07-01,Barbell Bench Press,Chest,105.0,12,,,
2019-07-01,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-07-01,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-07-01,Reverse Grip Bent Over Rows,Back,65.0,12,,,
2019-07-01,Reverse Grip Bent Over Rows,Back,70.0,12,,,
2019-07-01,Barbell Split Squat,Quads,50.0,12,,,
